id,created,tweetId,tweets,len,source,topic,tweet_like_count,tweet_retweet_count,tweet_reply_count,hashtags,preprocessing,text,sentiment,country
1.66E+18,2023-05-16 10:19:30+00:00,nsovJSmh1zVgw55,"#الدفعه_الاضافيه_الاهلي
بيوتنا واقفه لها اكثر من سنه على هذا المنتج نامل تفعيله وتسهيل الاجراءات العملاء لكي يسكنون منازلهم 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail",254,Twitter for iPhone,QuickPay_SNB,0,0,0,['الدفعه_الاضافيه_الاهلي'],"# Extra_payment
_for_our_homes is standing for more than a year on this product. We hope to activate it and facilitate the procedures for customers to live in their homes 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail", Extrapayment forourhomes is standing for more than year on this product We hope to activate it and facilitate the procedures for customers to live in their homes ,3,Qatar
1.66E+18,2023-05-16 10:18:33+00:00,nsovJSmh1zVgw55,"#الدفعه_الاضافيه_الاهلي
يارب سهلها #الدفعه_الاضافيه_الاهلي
يارب فرحنا بها قريبا يالله 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail",216,Twitter for iPhone,QuickPay_SNB,0,0,0,"['الدفعه_الاضافيه_الاهلي', 'الدفعه_الاضافيه_الاهلي']","# The_additional_payment_
is_easy_Lord # The_additional_payment_is_easy
Lord, we rejoice in her soon, God. 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail", Theadditionalpayment iseasyLord Theadditionalpaymentiseasy Lord we rejoice in her soon God ,2,Oman
1.66E+18,2023-05-16 10:18:15+00:00,nsovJSmh1zVgw55,"#الدفعه_الاضافيه_الاهلي

#الدفعه_الاضافيه_الاهلي
يارب فرحنا بها قريبا يالله 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail",206,Twitter for iPhone,QuickPay_SNB,0,0,0,"['الدفعه_الاضافيه_الاهلي', 'الدفعه_الاضافيه_الاهلي']","# AlAhli_Additional_Payment

# AlAhli_Additional_Payment
Lord, we rejoice in her soon, God. 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail", AlAhliAdditionalPayment AlAhliAdditionalPayment Lord we rejoice in her soon God ,2,Germany
1.66E+18,2023-05-16 10:17:57+00:00,nsovJSmh1zVgw55,"@snbalahli #الدفعه_الاضافيه_الاهلي
يارب فرحنا بها قريبا يالله 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail",192,Twitter for iPhone,QuickPay_SNB,0,0,0,['الدفعه_الاضافيه_الاهلي'],"@ snbalahli # extra_payment_of_private
Lord, we rejoice in her soon, God. 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail", snbalahli extrapaymentofprivate Lord we rejoice in her soon God ,2,USA
1.66E+18,2023-05-16 10:17:09+00:00,nsovJSmh1zVgw55,"#الدفعه_الاضافيه_الاهلي
يارب فرحنا بها قريبا يالله 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail",181,Twitter for iPhone,QuickPay_SNB,0,0,0,['الدفعه_الاضافيه_الاهلي'],"# Extra_payment_of
_the_family, Lord, we rejoice in it soon, oh God 
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB
  
 @majedhogail", Extrapaymentof thefamily Lord we rejoice in it soon oh God ,2,Spain
1.66E+18,2023-05-16 10:01:39+00:00,nsovJSmh1zVgw55,"RT @nsovJSmh1zVgw55: #عقارات 

#الدفعه_الاضافيه_البنك_الاهلي   نطالب البنك الاهلي السعودي بالموافقة على منح العملاء الدفعه الاضافيه للبناء…",139,Twitter for iPhone,QuickPay_SNB,0,1,1,"['عقارات', 'الدفعه_الاضافيه_البنك_الاهلي']","RT @ nsovJSmh1zVgw55: # real estate # 

additional_payment_of_the_national_bank We demand the Saudi National Bank to approve granting customers the additional payment to build...",RT nsovJSmh1zVgw55 real estate additionalpaymentofthenationalbank We demand the Saudi National Bank to approve granting customers the additional payment to build,3,Iraq
1.66E+18,2023-05-15 19:22:35+00:00,ra2fat83,"RT @alharbi_ysr: السلام عليكم
اقدم شكري للموظف مهند غزي في البنك الأهلي ( فرع مطار الامير محمد بن عبدالعزيز )
حيث قام مشكورا بحل مشكله واجه…",140,Twitter Web App,QuickPay_SNB,0,1,1,[],"RT @ alharbi_ysr: Peace be upon you
My thanks go to the employee Muhannad Ghazi at the National Bank (Prince Mohammed bin Abdulaziz Airport Branch)
Thankfully, he solved a problem he faced.",RT alharbiysr Peace be upon you My thanks go to the employee Muhannad Ghazi at the National Bank Prince Mohammed bin Abdulaziz Airport Branch Thankfully he solved problem he faced,3,Iran
1.66E+18,2023-05-15 17:04:15+00:00,AhmedAb82382398,@QuickPay_SNB لو سمحت عاوز اغير رقم جوالى اللى مربوط بحسابي,59,Twitter for Android,QuickPay_SNB,0,0,0,[],"@QuickPay_SNB Please, I want to change my mobile number which is linked to my account", Please want to change my mobile number which is linked to my account,2,Italy
1.66E+18,2023-05-15 09:53:21+00:00,nsovJSmh1zVgw55,@m_nora5 @SNBCares @snbalahli @SAMA_GOV @redfksa @SaudiHousingCC @RedfKsaCC @Capital_SNB @QuickPay_SNB ابشر بس دقايق اطلبه وارسله خاص لك,136,Twitter for iPhone,QuickPay_SNB,0,0,0,[],@m_nora5@SNBCares @snbalahli @ SAMA_GOV @redfksa @ SaudiHousingCC @ RedfKsaCC @ Capital_SNB @QuickPay_SNB, SAMAGOV SaudiHousingCC RedfKsaCC CapitalSNB ,2,Germany
1.66E+18,2023-05-15 07:50:51+00:00,1a2p3,"@QuickPay_SNB وعليكم السلام ورحمة الله وبركاته 
إن شاء الله شكرا لكم",68,Twitter for Android,QuickPay_SNB,0,0,0,[],"@QuickPay_SNB May the peace, mercy and blessings of God be upon you 
God willing, thank you.", May the peace mercy and blessings of God be upon you God willing thank you,3,Italy
1.66E+18,2023-05-15 01:31:53+00:00,nsovJSmh1zVgw55,"#الرياض_الان
نطالب البنك الاهلي السعودي بالدفعه الاضافيه للبناء الذاتي لعملاء البنك #الدفعه_الاضافيه_البنك_الاهلي   @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB",239,Twitter for iPhone,QuickPay_SNB,0,0,0,"['الرياض_الان', 'الدفعه_الاضافيه_البنك_الاهلي']","# Riyadh_
Now we ask the National Bank of Saudi Arabia to pay the additional payment for the self-construction of the bank's customers # the_additional_payment_of_the_National Bank @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB", Riyadh Now we ask the National Bank of Saudi Arabia to pay the additional payment for the selfconstruction of the banks customers theadditionalpaymentoftheNational Bank ,2,Spain
1.66E+18,2023-05-15 01:31:06+00:00,nsovJSmh1zVgw55,"#عقارات 

#الدفعه_الاضافيه_البنك_الاهلي   نطالب البنك الاهلي السعودي بالموافقة على منح العملاء الدفعه الاضافيه للبناء الذاتي @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB",248,Twitter for iPhone,QuickPay_SNB,1,1,1,"['عقارات', 'الدفعه_الاضافيه_البنك_الاهلي']","#real estate 

#NBK_Extra Payment We ask NBK Saudi Arabia to approve granting customers the extra payment for self-construction @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_SNB 
@QuickPay_SNB", estate Payment We ask NBK Saudi Arabia to approve granting customers the extra payment for selfconstruction ,2,USA
1.66E+18,2023-05-15 01:29:26+00:00,nsovJSmh1zVgw55,"@SNBCares @m_nora5 ملينا من هذا الرد نطالب بالموافقه ع الدفعه الاضافيه للبناء الذاتي لعملاء البنك الاهلي @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCa",228,Twitter for iPhone,QuickPay_SNB,0,0,0,[],"@ SNBCares@m_nora5 From this reply, we ask for the approval of the additional payment for the self-construction of the customers of the National Bank @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC
@SNBCares  
@snbalahli 
@Capital_", SNBCares From this reply we ask for the approval of the additional payment for the selfconstruction of the customers of the National Bank ,2,Iran
1.66E+18,2023-05-14 23:12:41+00:00,dodi_700,"@QuickPay_SNB افشل بنك 
عندي مشكلة لها شهر ونص كل يوم اتصل يقولوا مانعرف",72,Twitter for Android,QuickPay_SNB,0,0,0,[],"@QuickPay_SNB A bank failed 
I have a problem that has a month and a half every day. I call, they say what we know.", bank failed I have problem that has month and half every day call they say what we know,1,India
1.66E+18,2023-05-14 19:10:49+00:00,RensFall,@adeeamin @MzmzA17 لا، الحل الوحيد حاليا انك تحمل تطبيقهم الثاني snb quickpay لين ينزلون تحديث يحل المشكله,106,Twitter for Android,QuickPay_SNB,0,0,0,[],"@ adeeamin@ MzmzA17 No, the only solution right now is that you are downloading their second app snb quickpay to download an update that solves the problem", adeeamin MzmzA17 No the only solution right now is that you are downloading their second app snb quickpay to download an update that solves the problem,3,USA
1.66E+18,2023-05-23 10:41:40+00:00,mohamadalshhran,"@snbalahli @SaudiNHC #العالميه_لتامين_التعاوني_ماخذه_حقوقنا 

الله يجعلها نار في بطونكم الله لايربحكم https://t.co/VbzjQQNAmf",125,Twitter for iPhone,snbalahli,0,0,0,['العالميه_لتامين_التعاوني_ماخذه_حقوقنا'],"@ snbalahli @ SaudiNHC # Global_cooperative_insurance_is_taking_our_rights 

God makes it a fire in your stomachs. God does not win you. https://t.co/VbzjQQNAmf", snbalahli SaudiNHC Globalcooperativeinsuranceistakingourrights God makes it fire in your stomachs God does not win you ,1,Canada
1.66E+18,2023-05-23 10:39:57+00:00,srab912,@snbalahli مجمدي انتدامات جايه من الدوام اليوم بحسابي يعني ما ينفع الا اشتكيكم ل ساما عشان تفكون الحساب,103,Twitter for iPhone,snbalahli,0,0,0,[],"@ snbalahliFrozen regrets come from working today in my account, I mean, it is not useful unless I complain to you to Sam in order to dismantle the account", snbalahliFrozen regrets come from working today in my account mean it is not useful unless complain to you to Sam in order to dismantle the account,1,Germany
1.66E+18,2023-05-23 10:38:16+00:00,skipme0,@snbalahli TBO We missed #loungkey as they are stronger than #mastercard travel pass ( #dragonpass ) in Saudia's domestic airports @MastercardMEA @SNBCares @DragonPassInt,170,Twitter for iPhone,snbalahli,0,0,0,"['loungkey', 'mastercard', 'dragonpass']",@snbalahli TBO We missed #loungkey as they are stronger than #mastercard travel pass ( # dragonpass) in Saudia's domestic airports @MastercardMEA @SNBCares @DragonPassInt, TBO We missed as they are stronger than travel pass dragonpass in Saudias domestic airports ,2,Italy
1.66E+18,2023-05-23 10:37:03+00:00,nobody7ere,"@snbalahli السلام عليكم ، انا طالبة تسويق-دبلوم 
اريد الاستفسار عن طريقة الالتحاق بالتدريب التعاوني لهذي الجهة, للفصل الاول من العام القادم.",140,Twitter for iPhone,snbalahli,0,0,0,[],"@ snbalahliPeace be upon you , I am a marketing student -diploma 
I want to inquire about how to enroll in cooperative training for this entity, for the first semester of next year.", snbalahliPeace be upon you am marketing student diploma I want to inquire about how to enroll in cooperative training for this entity for the first semester of next year,3,Spain
1.66E+18,2023-05-23 10:35:32+00:00,Feras_Mohmd,@snbalahli ممكن الشروط والاحكام واي الباقات مسبقة الدفع يشملها عندكم 3 اقنين منها مجانا اصلا والثالثة برسوم؟؟,109,Twitter for iPhone,snbalahli,0,0,0,[],@ snbalahli It is possible that the terms and conditions and any pre-paid packages are included in you. 3 of them are already free and the third is for a fee??, snbalahli It is possible that the terms and conditions and any prepaid packages are included in you of them are already free and the third is for fee,3,Iraq
1.66E+18,2023-05-23 10:34:47+00:00,banderalband,@snbalahli هل المقصود بطاقة الفيزا ماستر كارد التي يوجد بها ٣ رواتب البيضاء ؟,77,Twitter for iPhone,snbalahli,0,0,0,[],"@snbalahli Is this meant by the Visa Master Card, which has 3 white salaries?", Is this meant by the Visa Master Card which has white salaries,2,India
1.66E+18,2023-05-23 10:34:44+00:00,saeed14144,@SaudiHousingCC @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 @as545454 البنك الاهلي لا يوجد اي حلوول للتمويل العقاري,141,Twitter for iPhone,snbalahli,0,0,0,[],@SaudiHousingCC @Abo__Sadeem @ snbalahli@ majedhogail@SAMA_GOV @ malwahhabi @modern_11 @ as545454Ahli Bank There are no solutions for real estate finance, snbalahli majedhogail malwahhabi as545454Ahli Bank There are no solutions for real estate finance,3,USA
1.66E+18,2023-05-23 10:32:38+00:00,NytbYnnynb,"RT @Abo__Sadeem: #ثريد |
1️⃣قصة معاناة متعثري البناء الذاتي من البنك الأهلي
#الدفعه_الاضافيه_الاهلي
 @snbalahli  
 @SaudiHousingCC 
 @majed…",140,Twitter for iPhone,snbalahli,0,38,38,"['ثريد', 'الدفعه_الاضافيه_الاهلي']","RT @Abo__Sadeem: #Thareed |
️The Suffering of Ahlibank Self-Building Defaulters
# Extra_
payment_for_
ahli @snbalahli 
 @ SaudiHousingCC @majed…",RT ️The Suffering of Ahlibank SelfBuilding Laughingbiggrinorlaughwithglassesefaulters Extra paymentfor ahli SaudiHousingCC ,2,Canada
1.66E+18,2023-05-23 10:32:06+00:00,Sultan_MALh,"RT @Abo__Sadeem: #ثريد |
1️⃣قصة معاناة متعثري البناء الذاتي من البنك الأهلي
#الدفعه_الاضافيه_الاهلي
 @snbalahli  
 @SaudiHousingCC 
 @majed…",140,Twitter for iPhone,snbalahli,0,38,38,"['ثريد', 'الدفعه_الاضافيه_الاهلي']","RT @Abo__Sadeem: #Thareed |
️The Suffering of Ahlibank Self-Building Defaulters
# Extra_
payment_for_
ahli @snbalahli 
 @ SaudiHousingCC @majed…",RT ️The Suffering of Ahlibank SelfBuilding Laughingbiggrinorlaughwithglassesefaulters Extra paymentfor ahli SaudiHousingCC ,2,Aus
1.66E+18,2023-05-23 10:31:54+00:00,NytbYnnynb,@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 نبي تحويل رواتبنا ع البنوك الاخرى ف حالة عدم وجود دفعه اضافية لدى البنك الاهلي,164,Twitter for iPhone,snbalahli,0,0,0,[],@Abo__Sadeem @ snbalahli@ SaudiHousingCC@ majedhogail@SAMA_GOV @ malwahhabi @modern_11 Prophet transferring our salaries to other banks in the absence of an additional payment at the National Bank, snbalahli SaudiHousingCC majedhogail malwahhabi Prophet transferring our salaries to other banks in the absence of an additional payment at the National Bank,1,Germany
1.66E+18,2023-05-23 10:30:00+00:00,ALtmaimazsad,"@snbalahli ارجو الاستعجال 

عزيزي العميل، نفيدكم باستلام طلبكم رقم 2966271089242-0089. الوقت المتوقع للحل بتاريخ 24/05/2023. . للتفاصيل نرجوا الاتصال على 
920001000",208,Twitter for iPhone,snbalahli,0,0,0,[],"@snbalahli Please hurry 

dear customer, we inform you to receive your order number 0089-2966271089242. Estimated time of resolution 24/05/2023. . For details, please call 
920001000 We appreciate your dealings with the National Bank of Saudi Arabia.", Please hurry dear customer we inform you to receive your order number Estimated time of resolution For details please call We appreciate your dealings with the National Bank of Saudi Arabia,2,Italy
1.66E+18,2023-05-23 10:27:41+00:00,dido12112,"@snbalahli @SAMA_GOV يعنى نحول رواتبنا لبنك ثاني للسحوبات وتسديد الفواتير مالنا الا
  #بنك_الراجحي",98,Twitter for Android,snbalahli,0,0,0,['بنك_الراجحي'],"@ snbalahli@SAMA_GOV It means we transfer our salaries to a second bank for withdrawals and bill payments. Our money is only
  # AlRajhi_Bank", snbalahli It means we transfer our salaries to second bank for withdrawals and bill payments Our money is only AlRajhiBank,2,USA
1.66E+18,2023-05-23 10:26:40+00:00,AldisiMahmoud,"@snbalahli 
وبعدين معكم؟
متى بتحسنون خدمة العملاء عندكم؟",56,Twitter for iPhone,snbalahli,0,0,0,[],"@ snbalahliAnd 
then with you?
When will you improve your customer service?", snbalahliAnd then with you When will you improve your customer service,2,Iraq
1.66E+18,2023-05-23 10:24:51+00:00,AldisiMahmoud,"@snbalahli @SNBCares 
فعليًا ما شفت أسوأ من خدمة العملاء حقتكم!
حوالة دولية بقيمة ٢٤٠٠ ريال من شهر للحين ما وصلت!
وكل ما اقدم شكوى ترسلون رسالة نصية بمو",254,Twitter for iPhone,snbalahli,0,0,0,[],"@snbalahli @ SNBCaresI 
haven't actually seen worse than your rightful customer service!
An international transfer of 2400 riyals from a month until it arrives!
All I submit is a complaint. You send a text message when the problem is solved and what you c", SNBCaresI havent actually seen worse than your rightful customer service An international transfer of riyals from month until it arrives All submit is complaint You send text message when the problem is solved and what you commit to A big bank what works is you have problems like this Really bad service,1,Iran
1.66E+18,2023-05-23 10:24:51+00:00,ta11910,"@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 #عقاري_البنك_الاهلي
@snbalahli انا من المنتظرين 
@alrajhibank  شكراً لكم.     @SNBCares 🫣
@alrajhibank 😍 #عقاري_البن",318,Twitter for iPhone,snbalahli,0,0,0,"['عقاري_البنك_الاهلي', 'عقاري_البنك_الاهلي', 'عقاري_البنك_الاهلي']","@Abo__Sadeem @ snbalahli @SaudiHousingCC @majedhogail @ SAMA_GOV @malwahhabi @modern_11 # Ahli_Bank_RealEstate
@ snbalahliI am one of the waiting 
@alrajhibank  Thank you.     @SNBCares 🫣
@ alrajhibank 😍 # Ahli_Bank_Real Estate
@ snbalahliI am one o", snbalahli SAMAGOV AhliBankRealEstate snbalahliI am one of the waiting Thank you 🫣 alrajhibank smilingfacewithhearteyes AhliBankReal Estate snbalahliI am one of the waiting alrajhibankThank you SNBCares wiltedflowerwiltedflower smilingfacewithhearteyes NationalBankReal Estate ,2,Qatar
1.66E+18,2023-05-23 10:22:57+00:00,srab912,@snbalahli مجمدي انتدامات جايه من الدوام اليوم بحسابي يعني ما ينفع الا اشتكيكم ل SAMAcares@  عشان تفكون الحساب  حسبي الله ونعم الوكيل فيكم,138,Twitter for iPhone,snbalahli,0,0,0,[],"@ snbalahli Freezing the regrets of Jiyeh from today in my account, I mean, it is not useful except to complain to you to SAMAcares @  so that you can break up the account according to God's will, and yes, the agent in you", snbalahli Freezing the regrets of Jiyeh from today in my account mean it is not useful except to complain to you to SAMAcares so that you can break up the account according to Gods will and yes the agent in you,1,Oman
1.66E+18,2023-05-23 10:21:37+00:00,kkh413,@Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 نرجوا من البنك الاهلي إيجاد الحلول وإتاحة الدفعة الإضافية .,145,Twitter for iPhone,snbalahli,0,0,0,[],@Abo__Sadeem @ snbalahli@ SaudiHousingCC@ majedhogail @SAMA_GOV @ malwahhabi @modern_11 We ask the National Bank to find solutions and provide the additional payment., snbalahli SaudiHousingCC majedhogail malwahhabi We ask the National Bank to find solutions and provide the additional payment,2,Germany
1.66E+18,2023-05-23 10:21:24+00:00,ta11910,"RT @Abo__Sadeem: #ثريد |
1️⃣قصة معاناة متعثري البناء الذاتي من البنك الأهلي
#الدفعه_الاضافيه_الاهلي
 @snbalahli  
 @SaudiHousingCC 
 @majed…",140,Twitter for iPhone,snbalahli,0,38,38,"['ثريد', 'الدفعه_الاضافيه_الاهلي']","RT @Abo__Sadeem: #Thareed |
️The Suffering of Ahlibank Self-Building Defaulters
# Extra_
payment_for_
ahli @snbalahli 
 @ SaudiHousingCC @majed…",RT ️The Suffering of Ahlibank SelfBuilding Laughingbiggrinorlaughwithglassesefaulters Extra paymentfor ahli SaudiHousingCC ,2,USA
1.66E+18,2023-05-23 10:21:04+00:00,stock_2823,@snbalahli https://t.co/4cnoHB3DGK,34,Twitter for Android,snbalahli,0,0,0,[],@snbalahli https://t.co/4cnoHB3DGK, ,2,Spain
1.66E+18,2023-05-23 10:20:44+00:00,stock_2823,@snbalahli https://t.co/4cnoHB3DGK,34,Twitter for Android,snbalahli,0,0,0,[],@snbalahli https://t.co/4cnoHB3DGK, ,2,Iraq
1.66E+18,2023-05-23 10:19:25+00:00,mohmadbadar,@stock_03 @Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 البنك رافض الاتاحه ورافض يعطينا خطاب عدم ممانعه,143,Twitter for iPhone,snbalahli,0,0,0,[],@stock_03 @Abo__Sadeem @ snbalahli@SaudiHousingCC @majedhogail @SAMA_GOV @ malwahhabi @modern_11 The bank rejects availability and refuses to give us a letter of no objection, snbalahli malwahhabi The bank rejects availability and refuses to give us letter of no objection,2,Iran
1.66E+18,2023-05-23 10:18:43+00:00,isrZTRdlRg5JZDg,@SaudiHousingCC @snbalahli @SNBCares انا شاري بيت جاهز قبل سنتين هل يشملني دعم ١٥٠ الف الان او راحت علي,103,Twitter for iPhone,snbalahli,0,0,0,[],@ SaudiHousingCC@ snbalahli @SNBCares I am a buyer of a house ready two years ago. Do I have to support 150 thousand now or am I relieved?, SaudiHousingCC snbalahli am buyer of house ready two years ago Laughingbiggrinorlaughwithglasseso have to support thousand now or am relieved,3,Italy
1.66E+18,2023-05-23 10:17:07+00:00,mohmadbadar,RT @Abo__Sadeem: @SaudiHousingCC @snlshry14 @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 لكن البنك الأهلي لم يتيح الدفعة الإضاف…,140,Twitter for iPhone,snbalahli,0,4,4,[],RT @Abo__Sadeem: @ SaudiHousingCC@ snlshry14@ snbalahli @majedhogail @SAMA_GOV @ malwahhabi @modern_11 But the National Bank did not allow the additional payment...,RT SaudiHousingCC snlshry14 snbalahli malwahhabi But the National Bank did not allow the additional payment,2,Germany
1.66E+18,2023-05-23 10:16:07+00:00,mohmadbadar,RT @NwOK8miwSykSs32: @Abo__Sadeem @snbalahli @SaudiHousingCC @majedhogail @SAMA_GOV @malwahhabi @modern_11 نرجوا من البنك الاهلي ايجاد الحل…,140,Twitter for iPhone,snbalahli,0,3,3,[],RT @NwOK8miwSykSs32: @Abo__Sadeem @ snbalahli@ SaudiHousingCC @majedhogail @SAMA_GOV @ malwahhabi @modern_11 Please ask the National Bank to find the solution...,RT snbalahli SaudiHousingCC malwahhabi Please ask the National Bank to find the solution,2,Italy
1.66E+18,2023-05-23 10:15:44+00:00,mohmadbadar,"RT @Abo__Sadeem: #ثريد |
1️⃣قصة معاناة متعثري البناء الذاتي من البنك الأهلي
#الدفعه_الاضافيه_الاهلي
 @snbalahli  
 @SaudiHousingCC 
 @majed…",140,Twitter for iPhone,snbalahli,0,38,38,"['ثريد', 'الدفعه_الاضافيه_الاهلي']","RT @Abo__Sadeem: #Thareed |
️The Suffering of Ahlibank Self-Building Defaulters
# Extra_
payment_for_
ahli @snbalahli 
 @ SaudiHousingCC @majed…",RT ️The Suffering of Ahlibank SelfBuilding Laughingbiggrinorlaughwithglassesefaulters Extra paymentfor ahli SaudiHousingCC ,2,Spain
1.66E+18,2023-05-23 10:14:13+00:00,SaudiHousingCC,"@saeed14144 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 @as545454 مرحبا 
عزيزي تم إتاحة خدمة نقل المديونية وإعادة الجدولة للقرض العقاري المدعوم على بعض الم",314,Qualtrics Social Connect,snbalahli,0,0,0,[],"@saeed14144 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @ malwahhabi@modern_11 @as545454 Hello 
The service of transferring the debt and rescheduling the subsidized mortgage loan on some residential products has been made available under specific condi", malwahhabi Hello The service of transferring the debt and rescheduling the subsidized mortgage loan on some residential products has been made available under specific conditions and its availability will be expanded in various financing entities and you can find out all the details of the service through the financing entity,3,USA
1.66E+18,2023-05-23 10:13:25+00:00,fofoh81350827,@snbalahli كيف اتواصل معاكم,27,Twitter for iPhone,snbalahli,0,0,0,[],@ snbalahliHow can I communicate with you, snbalahliHow can communicate with you,2,Iran
1.66E+18,2023-05-23 10:12:46+00:00,sheell1434,"@SNBCares @snbalahli @SAMA_GOV المفترض تعيدون تنشيطه وتعطونا فرصه لتنشيطه
الآن كررت المحاولات مرات ومرات من البارح ولكن تطبيق البنك فشل متواصلةفي عملية �",304,Twitter for Android,snbalahli,0,0,0,[],"@ SNBCares@ snbalahli @SAMA_GOV You are supposed to reactivate it and give us a chance to activate it
Now I repeated the attempts again and again from yesterday, but the application of the bank has failed continuously in the process of updating ..

Unacce", SNBCares snbalahli You are supposed to reactivate it and give us chance to activate it Now repeated the attempts again and again from yesterday but the application of the bank has failed continuously in the process of updating Unacceptable Sudden Freezing of Account The central bank has been with us since the first tweet Well isnt he responsible for protecting the rights of customers in their dealings with banks Why arent they replyingthinkingface,1,India
1.66E+18,2023-05-23 10:12:28+00:00,MSaudibanks,"حتى 31 ديسمبر 2023.. خصم 15% لدى ""فايف اليفانتس"" لبطاقات #البنك_الأهلي 

#SaudiBanks
@snbalahli https://t.co/MJ29Ifi8rF",119,TweetDeck,snbalahli,0,0,0,"['البنك_الأهلي', 'SaudiBanks']","Until December 31, 2023.. 15% discount at ""Five Elephants"" for # AlAhliBankcards 

#SaudiBanks
@snbalahli https://t.co/MJ29Ifi8rF",Until Laughingbiggrinorlaughwithglassesecember discount at Five Elephants for AlAhliBankcards ,2,USA
1.66E+18,2023-05-23 10:12:10+00:00,Dani1980k,"@snbalahli قبل لاتحط فخرنا حدوده الفضاء حل مواضيع الناس 
وحط فخرنا حل مشاكل العملاء",83,Twitter for iPhone,snbalahli,0,0,0,[],"@ snbalahli Before our pride does not bring down the limits of space, solving people's issues 
We take pride in solving customer problems.", snbalahli Before our pride does not bring down the limits of space solving peoples issues We take pride in solving customer problems,1,Canada
1.66E+18,2023-05-23 10:11:54+00:00,SAMAcares,@Hilali1991 @SAMA_GOV @snbalahli عزيزنا العميل، سَعِدنا بخدمتكم عبر الخاص، وعند استمرار  وجود ملاحظات نأمل عدم التردد في التواصل معنا على الهاتف المجاني 8,163,TweetDeck Web App,snbalahli,0,0,0,[],"@ Hilali1991@SAMA_GOV @ snbalahli Dear customer, we are happy to serve you through private, and when there are still notes, we hope you do not hesitate to contact us on the free phone 8001256666", Hilali1991 snbalahli Laughingbiggrinorlaughwithglassesear customer we are happy to serve you through private and when there are still notes we hope you do not hesitate to contact us on the free phone,3,Germany
