,id,created,tweetId,tweets,len,source,topic,tweet_like_count,tweet_retweet_count,hashtags,preprocessing,text,sentiment
68,1670313054855200768,2023-06-18 06:10:39+00:00,Wael A.H.84,"@snbalahli السلام عليكم 
حضرت فرع البنك بالمدينة المنورة لاجل انقل ملكية السيارة ودفعت المستحقات وقالوا انه الموظف غايب واعطيت الاوراق لمدير الصالة قال بأعطيها للموظف الخميس الماضي، والآن ما ادري هل رفع المعاملة ولا لا!
دوامي ليل وحاطين موظف واحد ولازم انتظر للظهر عشان يجي دوري هل هذا معقول",291,Twitter for Android,snbalahli,0,0,[],"@ snbalahli Peace be upon you 
I attended the bank branch in Madinah in order to transfer the ownership of the car and paid the dues and they said that it is the employee Gabe and I gave the papers to the manager of the hall he said to give it to the employee last Thursday, and now I do not know whether he raised the transaction or not!
I have to wait until noon for my turn to come. Is this reasonable?", snbalahli Peace be upon you I attended the bank branch in Madinah in order to transfer the ownership of the car and paid the dues and they said that it is the employee Gabe and gave the papers to the manager of the hall he said to give it to the employee last Thursday and now do not know whether he raised the transaction or not I have to wait until noon for my turn to come Is this reasonable,3
69,1670307227599622144,2023-06-18 05:47:30+00:00,الشهري,"RT @aaasqasa1: السلام عليكم ي @snbalahli

هل فيه امل للدفعه الاضافيه  #الدفعه_الاضافيه_الاهلي",93,Twitter for iPhone,snbalahli,0,2,['الدفعه_الاضافيه_الاهلي'],"RT @aaasqasa1: Peace be upon you @snbalahli

Is there any hope for the additional payment?",RT Peace be upon you Is there any hope for the additional payment,2
70,1670300660959510530,2023-06-18 05:21:24+00:00,Safeinase,@snbalahli لدي مشكله بالطاقة الائئتمانيه اود التواصل معكم,57,Twitter for Android,snbalahli,0,0,[],@ snbalahliI have a problem with credit energy I would like to contact you, snbalahliI have problem with credit energy would like to contact you,2
71,1670299165958520832,2023-06-18 05:15:28+00:00,Mohammed,@snbalahli كيف اتواصل مع خدمة العملاء للقرض التاجيري تعبت و انا احاول 😅💔,72,Twitter for iPhone,snbalahli,0,0,[],@ snbalahliHow do I contact the customer service of the rental loan? I am tired and I am trying 😅💔, snbalahliHow do contact the customer service of the rental loan am tired and am trying grinningfacewithsweatbrokenheart,1
72,1670296591612231681,2023-06-18 05:05:14+00:00,A-alharpi,"@i_eva_o @snbalahli الان تطبيق الاهلي مايحول 
حاولت اكثر من مرة معلق",68,Twitter for iPhone,snbalahli,0,0,[],"@i_eva_o @ snbalahli Now the application of Al-Ahly does not turn 
I tried more than once, hanging.", snbalahli Now the application of AlAhly does not turn I tried more than once hanging,3
73,1670296434921418756,2023-06-18 05:04:37+00:00,Ahmed mussa,@NorthAbhor @snbalahli بجنب البيت احلى حاجه,43,Twitter for Android,snbalahli,1,0,[],@ NorthAbhor@ snbalahli Next to the house is the sweetest thing, NorthAbhor snbalahli Next to the house is the sweetest thing,2
74,1670296278532513793,2023-06-18 05:04:00+00:00,اسال ابحر الشماليه,"قريبا ان شاء الله افتتاح الفرع الجديد للبنك الاهلي 

#ابحر_الشماليه 
حي البندر 
@snbalahli 

 https://t.co/w1utuLbueM",117,Twitter for iPhone,snbalahli,3,0,['ابحر_الشماليه'],"Soon God willing, the opening of the new branch of the National Bank 

# sail_the
_northern_neighborhood Bandar 
@snbalahli 

 https://t.co/w1utuLbueM",Soon God willing the opening of the new branch of the National Bank sailthe northernneighborhood Bandar ,3
75,1670296186475913220,2023-06-18 05:03:38+00:00,Hlm,@snbalahli لوسمحتو البطاقه ماتنضاف بالجوال حاولت عن طريق التطبيق مانفع وحدثت البرنامج والجوال كمان ماضبط,104,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahli Please, the card is not added to the mobile. I tried through the application, it is not useful and I updated the program and the mobile as well.", snbalahli Please the card is not added to the mobile tried through the application it is not useful and updated the program and the mobile as well,1
76,1670294911902416896,2023-06-18 04:58:34+00:00,عبدالله سعد,@snbalahli أعطوني بطاقة مدى ورلد بس لم تقبل الدخول في صالات المطارات وإرسال الى ماستركارد وقالو راجع البنك https://t.co/DmuJBcLaxq,130,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahliThey gave me a Mada World card, but it did not accept to enter the airport lounges and send it to MasterCard and they said to check with the bank https://t.co/DmuJBcLaxq", snbalahliThey gave me Mada World card but it did not accept to enter the airport lounges and send it to MasterCard and they said to check with the bank ,2
77,1670294692993413129,2023-06-18 04:57:42+00:00,محمد العيسى,@snbalahli أكثر عملاء البنك الأهلي للبناء الذاتي في ورطة حقيقية وأنا منهم.  الراتب أخذه البنك شخصي وعقاري والدعم السكني متوقف والبيت أصبح مأوى للطيور والحيوانات  وعرضته للبيع لكنه مرهون للبنك الأهلي. مأساة حقيقية,212,Twitter for Android,snbalahli,0,0,[],"@snbalahli The most NCB customers are in real trouble and I am one of them.  Salary taken by the bank is personal, real estate and housing support is stopped and the house has become a shelter for birds and animals and  put it for sale, but it is mortgaged to the National Bank. A real tragedy", The most NCB customers are in real trouble and am one of them Salary taken by the bank is personal real estate and housing support is stopped and the house has become shelter for birds and animals and put it for sale but it is mortgaged to the National Bank real tragedy,3
78,1670294529927266304,2023-06-18 04:57:03+00:00,Abdullah Mu. Alghamd,@snbalahli وكمان تنهوا المكالمة بدون خدمة,41,Twitter for Android,snbalahli,0,0,[],@snbalahli They also ended the call without service, They also ended the call without service,2
79,1670294263970537472,2023-06-18 04:55:59+00:00,Abdullah Mu. Alghamd,"@snbalahli تراها مكاسب حرام بدون وجه حق 
وإلا سيان
عموما هذا مبرر للبحث عن بديل",79,Twitter for Android,snbalahli,0,0,[],"@snbalahli You see it as unlawful gains without right 
Otherwise, it's all the same.
That's a good reason to look for a replacement.", You see it as unlawful gains without right Otherwise its all the same Thats good reason to look for replacement,3
80,1670293811254415362,2023-06-18 04:54:11+00:00,Abdullah Mu. Alghamd,"@snbalahli عيب بنك كبير يستغفل العملاء ويمارس عليهم دور البرغوث
ليش ٩ دقايق انتظر رمز التفعيل 
عشان طول المكالمة يحقق لكم مكاسب",127,Twitter for Android,snbalahli,0,0,[],"@ snbalahliThe defect of a large bank that ignores customers and practices the role of fleas on them
Wait 9 minutes for activation code 
The length of the call makes you gain.", snbalahliThe defect of large bank that ignores customers and practices the role of fleas on them Wait minutes for activation code The length of the call makes you gain,3
81,1670292881549013000,2023-06-18 04:50:30+00:00,محمد العيسى,@snbalahli أكثر عملاء البنك الأهلي للبناء الذاتي في ورطة حقيقية وأنا منهم.  الراتب أخذه البنك شخصي وعقاري والدعم السكني متوقف والبيت أصبح مأوى للطيور والحيوانات  وعرضته للبيع لكنه مرهون للبنك الأهلي.  مأساة حقيقية,213,Twitter for Android,snbalahli,0,0,[],"@snbalahli The most NCB customers are in real trouble and I am one of them.  Salary taken by the bank is personal, real estate and housing support is stopped and the house has become a shelter for birds and animals and  put it for sale, but it is mortgaged to the National Bank.  A real tragedy", The most NCB customers are in real trouble and am one of them Salary taken by the bank is personal real estate and housing support is stopped and the house has become shelter for birds and animals and put it for sale but it is mortgaged to the National Bank real tragedy,3
82,1670290828596588544,2023-06-18 04:42:20+00:00,خالد,@snbalahli رحت البنك وقدمت كل الاوراق المطلوبه ورفع لي الموضف طلب جدوله وجاني رفض بالجدوله,90,Twitter for Android,snbalahli,0,0,[],@ snbalahli I went to the bank and submitted all the required papers and the employee submitted to me a request for a schedule and the perpetrator refused to schedule, snbalahli went to the bank and submitted all the required papers and the employee submitted to me request for schedule and the perpetrator refused to schedule,2
83,1670286552197464064,2023-06-18 04:25:21+00:00,i.eva🔗,"@snbalahli صباح الخير 💚
عندي مشكلة بسيطة
امس اجريت حواله من الأهلي إلى الانماء و وصلتني رسالة بالحوالة الصادرة وكل شيء اوك 👍🏻 و الفلوس انسحبت طبيعي ، بس إلى الان ما وصلت الحواله إلى حساب الانماء ، المشكلة الآن في أي بنك؟ المرسل منه ولا المرسل إليه ؟؟ 
عشان اعرف اكلم مين فيكم 😅 وشكرًا 🤍💚",287,Twitter for iPhone,snbalahli,0,0,[],"@snbalahli Good morning 💚
I have a simple problem
yesterday I made a transfer from Al-Ahly to Al-Namaa and I received a message with the outgoing transfer 👍🏻 and everything OK and the money withdrew naturally , but so far the transfer has not reached the Al-Namaa account, the problem is now in which bank? The addressee or the addressee? 
So that I may know who is speaking to you, 😅 and thank you. 🤍💚", Good morning greenheart I have simple problem yesterday made transfer from AlAhly to AlNamaa and received message with the outgoing transfer thumbsuplightskintone and everything OK and the money withdrew naturally but so far the transfer has not reached the AlNamaa account the problem is now in which bank The addressee or the addressee So that may know who is speaking to you grinningfacewithsweat and thank you whiteheartgreenheart,3
84,1670285378098540545,2023-06-18 04:20:41+00:00,ابويزيد,"@snbalahli كيف اتواصل مع خدمة العملاء
شكرا",42,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahliHow do I contact customer service?
Thank you.", snbalahliHow do contact customer service Thank you,2
85,1670282746437017601,2023-06-18 04:10:13+00:00,Majed,"RT @snbalahli: تمويلك الشخصي صار أسهل وأقرب لك
لمزيد من المعلومات حول الشروط و الأحكام تفضل بزيارة موقعنا الإلكتروني:

https://t.co/IDQmr0x…",140,Twitter for iPhone,snbalahli,0,6,[],"RT @ snbalahli: Your personal funding has become easier and closer to you
For more information on the terms and conditions, please visit our website:

https://t.co/IDQmr0x…",RT snbalahli Your personal funding has become easier and closer to you For more information on the terms and conditions please visit our website ,3
86,1670282597870583812,2023-06-18 04:09:38+00:00,Majed,RT @RDIA: التقى فريق تأسيس هيئة #الابتكار فريق البنك الأهلي السعودي @snbalahli لمناقشة فرص التعاون لدعم وتمكين القطاع الخاص في مجالات البحث…,140,Twitter for iPhone,snbalahli,0,8,['الابتكار'],RT @ RDIA: The #Innovation Authority's founding team met with the Saudi National Bank team @ snbalahli to discuss cooperation opportunities to support and empower the private sector in the fields of research...,RT RLaughingbiggrinorlaughwithglassesIA The Authoritys founding team met with the Saudi National Bank team snbalahli to discuss cooperation opportunities to support and empower the private sector in the fields of research,2
87,1670259703908032512,2023-06-18 02:38:39+00:00,باتمان 🦇,@alrajhibank @Soum_online @snbalahli  تعلم عندهم فعليات مهو انت 24 ساعه خربان التطبيق,85,Twitter for iPhone,snbalahli,0,0,[],@alrajhibank @Soum_online @ snbalahli You know they have fun activities you are 24 hours ruining the application, snbalahli You know they have fun activities you are hours ruining the application,3
88,1670250726793117699,2023-06-18 02:02:59+00:00,KHOLOUD KHALED 👑,@snbalahli @SNBCares عندي استفسار الله يسعدكم اتواصلوا معايا خاص,64,Twitter for iPhone,snbalahli,0,0,[],@ snbalahli@SNBCares I have an inquiry. May God make you happy to communicate with me privately, snbalahli have an inquiry May God make you happy to communicate with me privately,3
89,1670249806004928515,2023-06-18 01:59:20+00:00,🇸🇦αℓнαявє♪,@KhalidFM9 @sabbbank @snbalahli @AlRajhiBankCare نزلو لك القرض ولا لسا افكر اروح لهم شراء مديونية,97,Twitter for iPhone,snbalahli,0,0,[],@ KhalidFM9@ sabbbank @snbalahli @ AlRajhiBankCareThey gave you the loan and I do not think I will go to them to buy a debt, KhalidFM9 sabbank AlRajhiBankCareThey gave you the loan and do not think will go to them to buy debt,2
90,1670245695083741188,2023-06-18 01:43:00+00:00,أدعية ♡,@snbalahli السلام عليكم انا طلبت من موقع وتم سحب مبلغ زياده لكم؟؟؟ وش السبب هل هي رسوم؟ اول مره تصير معي وتسحبون مني مبلغ,121,Twitter for iPhone,snbalahli,0,0,[],@ snbalahliAssalamu Alaykum I asked from the site and the amount of an increase was withdrawn for you??? What is the reason? Are they fees? The first time you are with me and you are withdrawing money from me, snbalahliAssalamu Alaykum asked from the site and the amount of an increase was withdrawn for you What is the reason Are they fees The first time you are with me and you are withdrawing money from me,3
91,1670242256110878722,2023-06-18 01:29:20+00:00,lo,@snbalahli تجيني رسالة استلام شحنه وانا ماطلبت بطاقه من عندكم حق ايش هذا الشحنه؟؟,81,Twitter for iPhone,snbalahli,0,0,[],@ snbalahli You get a letter of receipt of a shipment and I did not ask for a card from you. What is the right of this shipment?, snbalahli You get letter of receipt of shipment and did not ask for card from you What is the right of this shipment,3
92,1670239752287576065,2023-06-18 01:19:23+00:00,ahmed,"@snbalahli 

السلام عليكم. 

 هل يسقط القرض العقاري في حال الوفاة في بنك الراجحي ويُسلَم للورثة ؟!",98,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahliPeace 

be upon you. 

 Will the mortgage loan lapse in case of death in Al Rajhi Bank and be handed over to the heirs?!", snbalahliPeace be upon you Will the mortgage loan lapse in case of death in Al Rajhi Bank and be handed over to the heirs,2
93,1670236935577542656,2023-06-18 01:08:11+00:00,علي السلامي,"RT @Mzagihilali: #بندعي_عليك_في_كل_وقت

من يقف خلف متضرري البناء الذاتي المتسبب الاولى @redfksa بعدم السماح بنقل المديونيه الى بنك اخر بحيث…",140,Twitter for iPhone,snbalahli,0,2,['بندعي_عليك_في_كل_وقت'],"RT @ Mzagihilali: # Bendi_alai_you_at_all_time

Who stands behind those affected by the first self-construction @ redfksa by not allowing the transfer of indebtedness to another bank so that…",RT Mzagihilali Bendialaiyouatalltime Who stands behind those affected by the first selfconstruction redfksa by not allowing the transfer of indebtedness to another bank so that…,1
94,1670234271582154752,2023-06-18 00:57:36+00:00,...,@snbalahli حاطين شروط يصعب عليك ترقية حسابك الى وسام او غيره .. غير لو تطلب دفتر شيكات يجهز بعد 5 ايام ولازم تروح بنفسك تستلمه فرق عن الراجحي تطبعة من الخدمة الذاتيه وانت واقف,175,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahliWe have conditions that make it difficult for you to upgrade your account to a badge or other .. Otherwise, if you ask for a checkbook that is prepared after 5 days, you must go yourself to receive it. A difference from Al Rajhi is printed from self-service and you are standing", snbalahliWe have conditions that make it difficult for you to upgrade your account to badge or other Otherwise if you ask for checkbook that is prepared after days you must go yourself to receive it difference from Al Rajhi is printed from selfservice and you are standing,1
95,1670232988590776322,2023-06-18 00:52:30+00:00,الهجهاجي MBS🇸🇦,RT @salemalgarni4: @snbalahli القرني وصل للفضاء ونزل والقرني الثاني باقي ينتظر الدفعه الاضافية  متى ينزل باقي معلقين في الاحلام,127,Twitter for iPhone,snbalahli,0,2,[],"RT @ salemalgarni4: @ snbalahli Al-Qarni has reached the space and descended, and the second Qarni is waiting for the extra payment when the rest of them are suspended in dreams.",RT salemalgarni4 snbalahli AlQarni has reached the space and descended and the second Qarni is waiting for the extra payment when the rest of them are suspended in dreams,2
96,1670232941111263234,2023-06-18 00:52:19+00:00,الهجهاجي MBS🇸🇦,RT @dbdob20021: @snbalahli الدفعه الاضافيه تكفووون,50,Twitter for iPhone,snbalahli,0,1,[],RT @ dbdob20021: @ snbalahliThe extra payment is silent,RT dbdob20021 snbalahliThe extra payment is silent,2
97,1670232895246548993,2023-06-18 00:52:08+00:00,الهجهاجي MBS🇸🇦,"RT @aaasqasa1: السلام عليكم ي @snbalahli

هل فيه امل للدفعه الاضافيه  #الدفعه_الاضافيه_الاهلي",93,Twitter for iPhone,snbalahli,0,2,['الدفعه_الاضافيه_الاهلي'],"RT @aaasqasa1: Peace be upon you @snbalahli

Is there any hope for the additional payment?",RT Peace be upon you Is there any hope for the additional payment,2
98,1670232751235104771,2023-06-18 00:51:33+00:00,💙الُِزْعٍيم الُِعٍالُِمي💙,"#الهلال_السعودي 

   #الدفعه_الاضافيه_الاهلي 

اللهم  إني أسألُك من فضلِك ورحمتِك، فإنَّه لا يملُكها إلا أنت

يارب سخر لنا مانتمناه من البنك الأهلي
يارب فإنه لايعجزه شيىء سبحانك 

نحن متعثري البناء الذاتي في البنك الاهلي 
ننتظر من الله ثم منكم الحل
  @snbalahli
  @SaudiHousin",276,Twitter for iPhone,snbalahli,0,0,"['الهلال_السعودي', 'الدفعه_الاضافيه_الاهلي']",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 51 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
99,1670231347548368896,2023-06-18 00:45:59+00:00,💙الُِزْعٍيم الُِعٍالُِمي💙,"السلام عليكم ي @snbalahli

هل فيه امل للدفعه الاضافيه  #الدفعه_الاضافيه_الاهلي",78,Twitter for iPhone,snbalahli,1,2,['الدفعه_الاضافيه_الاهلي'],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 50 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
100,1670230423421501440,2023-06-18 00:42:18+00:00,‘A’,@snbalahli كيف افتح حساب تابع,29,Twitter for iPhone,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 49 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
101,1670228217377042432,2023-06-18 00:33:33+00:00,ابو رسام 🌹6066,@snbalahli متى تنورون العملاء بالدفعه الاضافيه للبناء الذاتي,60,Twitter for iPhone,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 48 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
102,1670225714434416642,2023-06-18 00:23:36+00:00,.,"@snbalahli السلام عليكم 
انا من الكليه التقنيه وتخصصي اداره هل اقدر اقدم عندكم تدريب تعاوني ؟",93,Twitter for iPhone,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 47 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
103,1670223806651150337,2023-06-18 00:16:01+00:00,حسين محمد البلوشي,@snbalahli ماني حفظ كل السري حقي م ادخل الحساب نسيت كلمة المرور https://t.co/wKrNdeHA0z,87,Twitter for Android,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 46 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
104,1670222067134758918,2023-06-18 00:09:06+00:00,سعود بن محمد,"@shmr4000 @BankAlbilad @RiyadBank @alrajhibank @BankAlJazira @snbalahli السلام عليكم ورحمه الله وبركاته
قروض بنك التنميه
بطرق سريعه وسهله
سرعه في الانجاز
للتواصل 👇👇👇. 
      🇸🇦🇸🇦 0566209582🇸🇦🇸🇦

https://t.co/Oi9bV530ea",218,Twitter for Android,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 45 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
105,1670221851102937089,2023-06-18 00:08:15+00:00,shadi hamed,"@snbalahli سلام عليكم 
نرجوا الرد ع الخاص",41,Twitter for iPhone,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 44 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
106,1670211246958813186,2023-06-17 23:26:06+00:00,Fahad Alharbi,@snbalahli الغاء المتابعه …البنك الاهلي  ليس له ولاء لعملائه,60,Twitter for iPhone,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 43 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
107,1670207909035114497,2023-06-17 23:12:51+00:00,البنك الأهلي السعودي,"@alnayef_fawaz وعليكم السلام ورحمة الله وبركاته 🌹
راح نتواصل معك عبر الرسائل الخاصة لمعرفة المزيد من التفاصيل وليتسهل علينا مساعدتك
وما يصير خاطرك إلا طيب 💚🙏
(ا. ر)",164,Verint Messaging,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 42 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
108,1670206217531056128,2023-06-17 23:06:07+00:00,aebra,@snbalahli القرني وصل الفضاء ورجع ونتم ماحليتو مشكلت الدعم,58,Twitter for iPhone,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 41 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
109,1670202350156361728,2023-06-17 22:50:45+00:00,سلطان,"@snbalahli 
السلام عليكم 
هل يوجد لدى البنك دفعه عقار اضافيه او قرض عقاري اضافي",79,Twitter for Android,snbalahli,0,0,[],MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  01 HOURS 41 MINUTES 41 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,MYMEMORY WARNING YOU USELaughingbiggrinorlaughwithglasses ALL AVAILABLE FREE TRANSLATIONS FOR TOLaughingbiggrinorlaughwithglassesAY NEXT AVAILABLE IN HOURS MINUTES SECONLaughingbiggrinorlaughwithglassesS VISIT HTTPSSkepticalannoyedundecideduneasyorhesitantMYMEMORYTRANSLATELaughingbiggrinorlaughwithglassesNETLaughingbiggrinorlaughwithglassesOCUSAGELIMITSPHP TO TRANSLATE MORE,3
