,id,created,tweetId,tweets,len,source,topic,tweet_like_count,tweet_retweet_count,hashtags,preprocessing,text,sentiment
41,1.67E+18,2023-06-11 10:23:56+00:00,ابو رسام 🌹6066,"#الدفعه_الاضافيه_الاهلي
بيوت واقفه لها اكثر من سنتين واقفه تلعب فيها الكلاب اكرمكم الله ايجار شقق مطالبين اقساط شهريه تخصم دعم متوقف انظرو لنا @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC  
@Capital_SNB 
@QuickPay_SNB",244,Twitter for iPhone,QuickPay_SNB,0,1,['الدفعه_الاضافيه_الاهلي'],"# Extra_
payment_for_the_private_houses standing for more than two years standing in which dogs play God bless you for renting apartments demanding monthly installments deducting suspended support Look at us @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC  
@Capital_SNB 
@QuickPay_SNB", Extra paymentfortheprivatehouses standing for more than two years standing in which dogs play God bless you for renting apartments demanding monthly installments deducting suspended support Look at us ,3
42,1.67E+18,2023-06-11 10:23:24+00:00,بندر,"RT @nsovJSmh1zVgw55: #الدفعه_الاضافيه_الاهلي

املنا بالله كبير من البنك الاهلي @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC…",139,Twitter for iPhone,QuickPay_SNB,0,3,['الدفعه_الاضافيه_الاهلي'],"RT @ nsovJSmh1zVgw55: # The_additional_payment_is_private

Our hope in God is great from the National Bank @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC…",RT nsovJSmh1zVgw55 Theadditionalpaymentisprivate Our hope in God is great from the National Bank ,3
43,1.67E+18,2023-06-11 10:22:48+00:00,ابو رسام 🌹6066,"#الدفعه_الاضافيه_الاهلي
ابيوت واقفه وسكنها الجن لها سنتين 
ايجار شقق ندفع 
اقساط شهريه تخصم 
انظرو لنا واملنا بالله ثم بالمسؤولين الالتفات لنا @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC  
@Capital_SNB 
@QuickPay_SNB",244,Twitter for iPhone,QuickPay_SNB,0,1,['الدفعه_الاضافيه_الاهلي'],"# The_additional_payment_
is_for_the_people, the houses are standing and the jinn live in them for two years 
Rent apartments we pay 
monthly installments deducted 
Look at us and hope in God and then officials pay attention to us @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC  
@Capital_SNB 
@QuickPay_SNB", Theadditionalpayment isforthepeople the houses are standing and the jinn live in them for two years Rent apartments we pay monthly installments deducted Look at us and hope in God and then officials pay attention to us ,3
44,1.67E+18,2023-06-11 10:22:20+00:00,الزعيم,"RT @nsovJSmh1zVgw55: #الدفعه_الاضافيه_الاهلي

املنا بالله كبير من البنك الاهلي @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC…",139,Twitter for Android,QuickPay_SNB,0,3,['الدفعه_الاضافيه_الاهلي'],"RT @ nsovJSmh1zVgw55: # The_additional_payment_is_private

Our hope in God is great from the National Bank @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC…",RT nsovJSmh1zVgw55 Theadditionalpaymentisprivate Our hope in God is great from the National Bank ,3
45,1.67E+18,2023-06-11 10:21:44+00:00,ابو رسام 🌹6066,"#الدفعه_الاضافيه_الاهلي

هل يعقل لايوجد حل لدى البنك الاهلي للمتعثرين البناء الذاتي @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC  
@Capital_SNB 
@QuickPay_SNB",185,Twitter for iPhone,QuickPay_SNB,0,0,['الدفعه_الاضافيه_الاهلي'],"Is it possible that there is no solution at the National Bank for the Defaulters for self-construction @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC  
@Capital_SNB 
@QuickPay_SNB",Is it possible that there is no solution at the National Bank for the Laughingbiggrinorlaughwithglassesefaulters for selfconstruction ,2
46,1.67E+18,2023-06-11 10:21:08+00:00,ابو رسام 🌹6066,"#الدفعه_الاضافيه_الاهلي

املنا بالله كبير من البنك الاهلي @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC  
@Capital_SNB 
@QuickPay_SNB",159,Twitter for iPhone,QuickPay_SNB,0,3,['الدفعه_الاضافيه_الاهلي'],"# The_additional_

payment_is_the_private hope of God is great from the private bank @snbalahli
 @SNBCares 
@SAMA_GOV
 @redfksa 
@SaudiHousingCC 
@RedfKsaCC  
@Capital_SNB 
@QuickPay_SNB", Theadditional paymentistheprivate hope of God is great from the private bank ,3
47,1.67E+18,2023-06-11 09:56:47+00:00,العناية بالمستفيدين | سكني,"@nsovJSmh1zVgw55 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 @SNBCares @redfksa @RedfKsaCC @Capital_SNB @QuickPay_SNB مرحباً،

سعياً لتوفير أنسب الحلول التمويلية لأهالينا المستف�",339,Qualtrics Social Connect,QuickPay_SNB,0,0,[],"@nsovJSmh1zVgw55 @Abo__Sadeem @snbalahli @majedhogail @SAMA_GOV @malwahhabi @modern_11 @SNBCares @redfksa @RedfKsaCC @Capital_SNB @QuickPay_SNB Hello,

In order to provide the most appropriate financing solutions to our beneficiaries, the beneficiaries of", Hello In order to provide the most appropriate financing solutions to our beneficiaries the beneficiaries of selfconstruction can receive the additional payment during the period of the financing contract after the approval of the funding entity and the submission of the necessary documents,3
48,1.67E+18,2023-06-08 20:09:07+00:00,QuickPay كويك باي,"@m72745646 مرحباً عزيزي العميل 🌹
نتمنى لك يوم جميل،،
ما قدرنا نتواصل معك عبر الرسائل الخاصة ✉️
برجاء التواصل معنا بالضغط على الايقونة 🔗
احنا ف",202,Verint Messaging,QuickPay_SNB,0,0,[],"@m72745646 Hello dear customer 🌹
Have a nice day,
How much we can communicate with you via private messages ✉️
Please contact us by clicking on the icon 🔗
We are waiting for you and you promise to satisfy you. 

(PR) https://t.co/AAwmOHsdEx", Hello dear customer rose Have nice day How much we can communicate with you via private messages envelope️ Please contact us by clicking on the icon link We are waiting for you and you promise to satisfy you PR ,3
49,1.67E+18,2023-06-08 20:08:46+00:00,QuickPay كويك باي,"@m72745646 السلام عليكم ورحمة الله وبركاته   🌹
تبشر باللي يرضيك
راح نتواصل معك عبر الرسائل الخاصة للمزيد من التفاصيل وليتسهل علينا مساعدتك.
يومك",157,Verint Messaging,QuickPay_SNB,0,0,[],"@ m72745646 May the peace, mercy and blessings of God be upon you.   🌹
We will communicate with you
via private messages for more details and to make it easier for us to help you.
Have a nice day

💚, P.R.", m72745646 May the peace mercy and blessings of God be upon you rose We will communicate with you via private messages for more details and to make it easier for us to help you Have nice day greenheart PR,3
50,1.67E+18,2023-06-08 19:47:28+00:00,m,"@QuickPay_SNB السلام عليكم
ارسلت لكم قبل شوي هذي الصورة بحساب ثاني و علما بان هذا الجوال الوحيد اللي ادخل فيه البرنامج و كان الوضع عندي طبيعي و فجا�",180,Twitter for iPhone,QuickPay_SNB,0,0,[],"@QuickPay_SNB Assalamu Alaykum
I sent you a little before this picture with a second account and knowing that this is the only mobile in which I entered the program and the situation was normal and suddenly it became so https://t.co/fnuZk1lnW4", Assalamu Alaykum I sent you little before this picture with second account and knowing that this is the only mobile in which entered the program and the situation was normal and suddenly it became so ,1
51,1.67E+18,2023-06-08 19:30:27+00:00,QuickPay كويك باي,"@cr1278c و عليكم السلام ورحمة الله وبركاته  🌹
نتمنى لك يوم جميل،،
ما قدرنا نتواصل معك عبر الرسائل الخاصة ✉️
برجاء التواصل معنا بالضغط على الاي�",217,Verint Messaging,QuickPay_SNB,0,0,[],"@ cr1278c May the peace, mercy and blessings of God be upon you.  🌹
Have a nice day,
How much we can communicate with you via private messages ✉️
Please contact us by clicking on the icon 🔗
We are waiting for you and you promise to satisfy you. ", cr1278c May the peace mercy and blessings of God be upon you rose Have nice day How much we can communicate with you via private messages envelope️ Please contact us by clicking on the icon link We are waiting for you and you promise to satisfy you HA ,3
52,1.67E+18,2023-06-08 18:55:09+00:00,وعد,"@QuickPay_SNB السلام عليكم 
تجيني هالرسالة اذا جيت باحول علما بانه الجوال الوحيد اللي ادخل فيه البرنامج https://t.co/vLN1DGi9yu",127,Twitter for iPhone,QuickPay_SNB,0,0,[],"@QuickPay_SNB Assalamu Alaykum 
You get this message if you come around knowing that it is the only mobile in which I enter the program. https://t.co/vLN1DGi9yu", Assalamu Alaykum You get this message if you come around knowing that it is the only mobile in which enter the program ,2
53,1.67E+18,2023-06-08 15:39:06+00:00,QuickPay كويك باي,"@yunis2021 نسعد بخدمتكم دائماً 💚 

(س.د)",40,Verint Messaging,QuickPay_SNB,1,0,[],"@ yunis2021 We are always happy to serve you 

 💚 S.D.", yunis2021 We are always happy to serve you greenheart SLaughingbiggrinorlaughwithglasses,3
54,1.67E+18,2023-06-08 15:03:50+00:00,Ali Ahmed | General Account,@QuickPay_SNB شكرا تم حل المشكلة,32,Twitter for Android,QuickPay_SNB,0,0,[],@QuickPay_SNB Thank you Problem solved, Thank you Problem solved,2
55,1.67E+18,2023-06-18 07:12:04+00:00,العتيبي,@snbalahli مافيه أمل هالبنك ينزل الدفعه الاضافة للبناء الذاتي ولا إعادة تمويل عقاري للي عقودهم مرابحة.  بنك فاشل فاشل. الحل ننقل للبنوك الأخرى.,143,Twitter for iPhone,snbalahli,0,0,[],@ snbalahliThere is no hope that this bank will take down the payment in addition to self-construction and no real estate refinancing for their Murabaha contracts.  The solution we transfer to other banks., snbalahliThere is no hope that this bank will take down the payment in addition to selfconstruction and no real estate refinancing for their Murabaha contracts The solution we transfer to other banks,1
56,1.67E+18,2023-06-18 07:09:27+00:00,مواطن غيور,"@snbalahli استمتع بوجع الراس مع بنك الاهلي ..

الله يلعن الساعة اللي دمجتوا فيها مع بنك سامبا ..

بنك يفقد المصداقية .. واذا رغبتوا معرفة صدق كلامي ات",194,Twitter for iPhone,snbalahli,0,0,[],"@snbalahli Enjoy the headache with Al-Ahli Bank..

May God curse the hour in which you merged with Samba Bank..

A bank that loses credibility, and if you want to know the sincerity of my words, I challenge you. There is a tweet for them that has no criti", Enjoy the headache with AlAhli Bank May God curse the hour in which you merged with Samba Bank A bank that loses credibility and if you want to know the sincerity of my words challenge you There is tweet for them that has no criticism and insults ,3
57,1.67E+18,2023-06-18 07:07:11+00:00,K_Khaled,"@snbalahli
معاملتي من تاريخ ٢٠٢٣/٦/١
تم اعاده فتحها
والرد المفترض يوم ٢٠٢٣/٦/٨
اليوم ٢٠٢٣/٦/١٨
يوم ٥/٢٨ تم ارجاع المبلغ العكسي بحسابي الجاري حسب قر�",276,Twitter for Android,snbalahli,0,0,[],"@snbalahli
My treatment since 1/6/2023
It was reopened
and the supposed response was on 8/6/2023
Today 18/06/2023
On 5/28, the reverse amount was returned to my current account according to the decision of SAMA. On 5/29, it was seized
One day only,
the cu", My treatment since It was reopened and the supposed response was on Today On the reverse amount was returned to my current account according to the decision of SAMA On it was seized One day only the customer service manager must check the operations from to and the amount is reflected in my account,2
58,1.67E+18,2023-06-18 07:06:58+00:00,عـتـب,@snbalahli سؤال هل مسموح التداول بالعملات الرقميه بالسعوديه وبحسابي الشخصي على بنك الاهلي او فيه شروط او منصات معينه او حساب معين لازم اطلعه من ا,164,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahliQuestion Is it permissible to trade in digital currencies in Saudi Arabia with my personal account on Ahli Bank or in which there are certain conditions or platforms or a certain account that I need to see from Ahli, please tell me?", snbalahliQuestion Is it permissible to trade in digital currencies in Saudi Arabia with my personal account on Ahli Bank or in which there are certain conditions or platforms or certain account that need to see from Ahli please tell me,3
59,1.67E+18,2023-06-18 07:06:20+00:00,قالي,@snbalahli انا عندي سياره ماخذها اقساط. منكم وكيشتها كامل المبلغ. جيت ابحط السياره باسمي يقولولي انتظر رساله الافراغ وانا الحين لي ٣اسابيع ماجت ؟,151,Twitter for iPhone,snbalahli,0,0,[],@snbalahli I have a car with installments. of you and its quiche the full amount. Jet surrounded the car in my name and told me to wait for the message of emptiness and I now have 3weeks maggot?!!!!!, have car with installments of you and its quiche the full amount Jet surrounded the car in my name and told me to wait for the message of emptiness and now have weeks maggot,3
60,1.67E+18,2023-06-18 07:00:19+00:00,علي الصبـاح,"@snbalahli هل تحتاج الى مساعدة؟ 
ابحث عن المساعدة من خلال الدردشة أو التحدث مباشرة الى مستشار التمويل العقاري ' الرساله هذي جتني اكثر من مره",140,Twitter for iPhone,snbalahli,0,0,[],"@snbalahli Do you need help? 
Look for help by chatting or talking directly to a mortgage advisor.", Laughingbiggrinorlaughwithglasseso you need help Look for help by chatting or talking directly to mortgage advisor,3
61,1.67E+18,2023-06-18 06:52:56+00:00,r,RT @snbalahli: استمتع بخصم 25%  لدى فندق البيلسان عند الدفع باستخدام#بطاقات_الأهلي_الائتمانية#بطاقة_الأهلي_مسبقة_الدفع#بطاقة_الأهلي_للاسترد…,140,Twitter for iPhone,snbalahli,0,1,[],RT @ snbalahli: Enjoy 25% discount at Al-Belsan Hotel when you pay using# Al-Ahly_Credit_Cards # Al-Ahly_Prepaid_Card# Al-Ahly_Card_for_redemption...,RT snbalahli Enjoy discount at AlBelsan Hotel when you pay using AlAhlyCreditCards AlAhlyPrepaidCard AlAhlyCardforredemption,3
62,1.67E+18,2023-06-18 06:40:41+00:00,غصون,@snbalahli @snbalahli جاني تم تجميد حسابكم عشان انتهاء الهويه الوطنيه وانا هويتي توني مجددتها قبل سنه !!!!!!,108,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahli@snbalahli Janni Your account has been frozen because of the end of the national identity, and I renewed my Tony identity a year ago !!!!!", snbalahli Janni Your account has been frozen because of the end of the national identity and renewed my Tony identity year ago ,2
63,1.67E+18,2023-06-18 06:32:28+00:00,العالميـ الاستثنائيـ💛🔝,@snbalahli اقدر اطلع بطاقة ائتمانية  وراتبي ليس على الاهلي,58,Twitter for iPhone,snbalahli,0,0,[],@ snbalahliI can see a credit card and my salary is not on my family, snbalahliI can see credit card and my salary is not on my family,2
64,1.67E+18,2023-06-18 06:30:42+00:00,naif___,"@SAMAcares السلام عليكم 
ارجو الرد بخصوص الشكوى المرفوعه ضد @snbalahli بشأن الدعم السكني",88,Twitter for iPhone,snbalahli,0,0,[],"@SAMAcares Assalamu Alaykum 
Please respond regarding the complaint filed against @ snbalahliregarding the housing support", Assalamu Alaykum Please respond regarding the complaint filed against snbalahliregarding the housing support,1
65,1.67E+18,2023-06-18 06:28:27+00:00,البنك الأهلي السعودي,"استمتع بخصم 25%  لدى فندق البيلسان عند الدفع باستخدام#بطاقات_الأهلي_الائتمانية#بطاقة_الأهلي_مسبقة_الدفع#بطاقة_الأهلي_للاسترداد_النقدي#بطاقة_مدى من
#البنك_الأهلي_السعودي من#ماستركارد 
للمزيد تفضل بزيارة موقعنا الإلكتروني    https://t.co/a9wPGSwjDT 
 
#البنك_الأهلي_السعودي https://t.co/jlKwApF8ZJ",295,Twitter for iPhone,snbalahli,6,1,"['البنك_الأهلي_السعودي', 'البنك_الأهلي_السعودي']","Enjoy 25% discount at Al Belsan Hotel when you pay using# AlAhliCard#AlAhliPayCard #AlAhliCard#AlAhliCard# AlAhliCard# AlAhliCard
# National_Bank ofSaudi Arabia from#MasterCard 
For more visit our website    https://t.co/a9wPGSwjDT 
 
# Saudi_National_Bank https://t.co/jlKwApF8ZJ",Enjoy discount at Al Belsan Hotel when you pay using AlAhliCard AlAhliCard AlAhliCard NationalBank ofSaudi Arabia from For more visit our website SaudiNationalBank ,3
66,1.67E+18,2023-06-18 06:19:57+00:00,المجدوعي هيونداي,@y_797 @aljabr_kia @AlJazirahFord @ToyotaALJ @snbalahli @havalsaudi اهلابك عزيزي ، الاقساط والدفعات ليست ثابته تتم الحسبه حسب التزامات ومديونيات العميل وتختلف من عميل إل�,305,Twitter for iPhone,snbalahli,0,0,[],"@y_797 @ aljabr_kia @ AlJazirahFord @ToyotaALJ @ snbalahli @havalsaudi Dear , installments and payments are not fixed. The calculation is made according to the obligations and debts of the customer and varies from one customer to another. Please provide u", aljabrkia AlJazirahFord snbalahli Laughingbiggrinorlaughwithglassesear installments and payments are not fixed The calculation is made according to the obligations and debts of the customer and varies from one customer to another Please provide us with the contact information through your icon and you will be contacted by the sales consultant and your serviceblueheart ,1
67,1.67E+18,2023-06-18 06:12:30+00:00,K_Khaled,"@snbalahli
معامله تم تصعيدها 
25 مره 
ولم يتم الرد
تاريخ الرد في نظام البنك الأهلي 2023/6/8
عزيزي العميل، لقد تم إعادة فتح طلبكم رقم 2966845047244-0186 وإرساله �",273,Twitter for Android,snbalahli,0,0,[],"@snbalahli
An escalated transaction 
25 times 
and no response
Date of reply in the system of the National Bank 8/6/2023
Dear Customer, Your order # 2966845047244-0186 has been reopened and sent to the Customer Service Manager for return 
Study it. For de", An escalated transaction times and no response Laughingbiggrinorlaughwithglassesate of reply in the system of the National Bank Laughingbiggrinorlaughwithglassesear Customer Your order has been reopened and sent to the Customer Service Manager for return Study it For details please call Thank you for your dealings with the National Bank of Saudi Arabia,2
68,1.67E+18,2023-06-18 06:10:39+00:00,Wael A.H.84,"@snbalahli السلام عليكم 
حضرت فرع البنك بالمدينة المنورة لاجل انقل ملكية السيارة ودفعت المستحقات وقالوا انه الموظف غايب واعطيت الاوراق لمدير ال�",291,Twitter for Android,snbalahli,0,0,[],"@ snbalahli Peace be upon you 
I attended the bank branch in Madinah in order to transfer the ownership of the car and paid the dues and they said that it is the employee Gabe and I gave the papers to the manager of the hall he said to give it to the empl", snbalahli Peace be upon you I attended the bank branch in Madinah in order to transfer the ownership of the car and paid the dues and they said that it is the employee Gabe and gave the papers to the manager of the hall he said to give it to the employee last Thursday and now do not know whether he raised the transaction or not I have to wait until noon for my turn to come Is this reasonable,3
69,1.67E+18,2023-06-18 05:47:30+00:00,الشهري,"RT @aaasqasa1: السلام عليكم ي @snbalahli

هل فيه امل للدفعه الاضافيه  #الدفعه_الاضافيه_الاهلي",93,Twitter for iPhone,snbalahli,0,2,['الدفعه_الاضافيه_الاهلي'],"RT @aaasqasa1: Peace be upon you @snbalahli

Is there any hope for the additional payment?",RT Peace be upon you Is there any hope for the additional payment,2
70,1.67E+18,2023-06-18 05:21:24+00:00,Safeinase,@snbalahli لدي مشكله بالطاقة الائئتمانيه اود التواصل معكم,57,Twitter for Android,snbalahli,0,0,[],@ snbalahliI have a problem with credit energy I would like to contact you, snbalahliI have problem with credit energy would like to contact you,2
71,1.67E+18,2023-06-18 05:15:28+00:00,Mohammed,@snbalahli كيف اتواصل مع خدمة العملاء للقرض التاجيري تعبت و انا احاول 😅💔,72,Twitter for iPhone,snbalahli,0,0,[],@ snbalahliHow do I contact the customer service of the rental loan? I am tired and I am trying 😅💔, snbalahliHow do contact the customer service of the rental loan am tired and am trying grinningfacewithsweatbrokenheart,1
72,1.67E+18,2023-06-18 05:05:14+00:00,A-alharpi,"@i_eva_o @snbalahli الان تطبيق الاهلي مايحول 
حاولت اكثر من مرة معلق",68,Twitter for iPhone,snbalahli,0,0,[],"@i_eva_o @ snbalahli Now the application of Al-Ahly does not turn 
I tried more than once, hanging.", snbalahli Now the application of AlAhly does not turn I tried more than once hanging,3
73,1.67E+18,2023-06-18 05:04:37+00:00,Ahmed mussa,@NorthAbhor @snbalahli بجنب البيت احلى حاجه,43,Twitter for Android,snbalahli,1,0,[],@ NorthAbhor@ snbalahli Next to the house is the sweetest thing, NorthAbhor snbalahli Next to the house is the sweetest thing,2
74,1.67E+18,2023-06-18 05:04:00+00:00,اسال ابحر الشماليه,"قريبا ان شاء الله افتتاح الفرع الجديد للبنك الاهلي 

#ابحر_الشماليه 
حي البندر 
@snbalahli 

 https://t.co/w1utuLbueM",117,Twitter for iPhone,snbalahli,3,0,['ابحر_الشماليه'],"Soon God willing, the opening of the new branch of the National Bank 

# sail_the
_northern_neighborhood Bandar 
@snbalahli 

 https://t.co/w1utuLbueM",Soon God willing the opening of the new branch of the National Bank sailthe northernneighborhood Bandar ,3
75,1.67E+18,2023-06-18 05:03:38+00:00,Hlm,@snbalahli لوسمحتو البطاقه ماتنضاف بالجوال حاولت عن طريق التطبيق مانفع وحدثت البرنامج والجوال كمان ماضبط,104,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahli Please, the card is not added to the mobile. I tried through the application, it is not useful and I updated the program and the mobile as well.", snbalahli Please the card is not added to the mobile tried through the application it is not useful and updated the program and the mobile as well,1
76,1.67E+18,2023-06-18 04:58:34+00:00,عبدالله سعد,@snbalahli أعطوني بطاقة مدى ورلد بس لم تقبل الدخول في صالات المطارات وإرسال الى ماستركارد وقالو راجع البنك https://t.co/DmuJBcLaxq,130,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahliThey gave me a Mada World card, but it did not accept to enter the airport lounges and send it to MasterCard and they said to check with the bank https://t.co/DmuJBcLaxq", snbalahliThey gave me Mada World card but it did not accept to enter the airport lounges and send it to MasterCard and they said to check with the bank ,2
77,1.67E+18,2023-06-18 04:57:42+00:00,محمد العيسى,@snbalahli أكثر عملاء البنك الأهلي للبناء الذاتي في ورطة حقيقية وأنا منهم.  الراتب أخذه البنك شخصي وعقاري والدعم السكني متوقف والبيت أصبح مأوى لل,212,Twitter for Android,snbalahli,0,0,[],"@snbalahli The most NCB customers are in real trouble and I am one of them.  Salary taken by the bank is personal, real estate and housing support is stopped and the house has become a shelter for birds and animals and  put it for sale, but it is mortgage", The most NCB customers are in real trouble and am one of them Salary taken by the bank is personal real estate and housing support is stopped and the house has become shelter for birds and animals and put it for sale but it is mortgaged to the National Bank real tragedy,3
78,1.67E+18,2023-06-18 04:57:03+00:00,Abdullah Mu. Alghamd,@snbalahli وكمان تنهوا المكالمة بدون خدمة,41,Twitter for Android,snbalahli,0,0,[],@snbalahli They also ended the call without service, They also ended the call without service,2
79,1.67E+18,2023-06-18 04:55:59+00:00,Abdullah Mu. Alghamd,"@snbalahli تراها مكاسب حرام بدون وجه حق 
وإلا سيان
عموما هذا مبرر للبحث عن بديل",79,Twitter for Android,snbalahli,0,0,[],"@snbalahli You see it as unlawful gains without right 
Otherwise, it's all the same.
That's a good reason to look for a replacement.", You see it as unlawful gains without right Otherwise its all the same Thats good reason to look for replacement,3
80,1.67E+18,2023-06-18 04:54:11+00:00,Abdullah Mu. Alghamd,"@snbalahli عيب بنك كبير يستغفل العملاء ويمارس عليهم دور البرغوث
ليش ٩ دقايق انتظر رمز التفعيل 
عشان طول المكالمة يحقق لكم مكاسب",127,Twitter for Android,snbalahli,0,0,[],"@ snbalahliThe defect of a large bank that ignores customers and practices the role of fleas on them
Wait 9 minutes for activation code 
The length of the call makes you gain.", snbalahliThe defect of large bank that ignores customers and practices the role of fleas on them Wait minutes for activation code The length of the call makes you gain,3
81,1.67E+18,2023-06-18 04:50:30+00:00,محمد العيسى,@snbalahli أكثر عملاء البنك الأهلي للبناء الذاتي في ورطة حقيقية وأنا منهم.  الراتب أخذه البنك شخصي وعقاري والدعم السكني متوقف والبيت أصبح مأوى لل,213,Twitter for Android,snbalahli,0,0,[],"@snbalahli The most NCB customers are in real trouble and I am one of them.  Salary taken by the bank is personal, real estate and housing support is stopped and the house has become a shelter for birds and animals and  put it for sale, but it is mortgage", The most NCB customers are in real trouble and am one of them Salary taken by the bank is personal real estate and housing support is stopped and the house has become shelter for birds and animals and put it for sale but it is mortgaged to the National Bank real tragedy,3
82,1.67E+18,2023-06-18 04:42:20+00:00,خالد,@snbalahli رحت البنك وقدمت كل الاوراق المطلوبه ورفع لي الموضف طلب جدوله وجاني رفض بالجدوله,90,Twitter for Android,snbalahli,0,0,[],@ snbalahli I went to the bank and submitted all the required papers and the employee submitted to me a request for a schedule and the perpetrator refused to schedule, snbalahli went to the bank and submitted all the required papers and the employee submitted to me request for schedule and the perpetrator refused to schedule,2
83,1.67E+18,2023-06-18 04:25:21+00:00,i.eva🔗,"@snbalahli صباح الخير 💚
عندي مشكلة بسيطة
امس اجريت حواله من الأهلي إلى الانماء و وصلتني رسالة بالحوالة الصادرة وكل شيء اوك 👍🏻 و الفلوس انسحبت �",287,Twitter for iPhone,snbalahli,0,0,[],"@snbalahli Good morning 💚
I have a simple problem
yesterday I made a transfer from Al-Ahly to Al-Namaa and I received a message with the outgoing transfer 👍🏻 and everything OK and the money withdrew naturally , but so far the transfer has not rea", Good morning greenheart I have simple problem yesterday made transfer from AlAhly to AlNamaa and received message with the outgoing transfer thumbsuplightskintone and everything OK and the money withdrew naturally but so far the transfer has not reached the AlNamaa account the problem is now in which bank The addressee or the addressee So that may know who is speaking to you grinningfacewithsweat and thank you whiteheartgreenheart,3
84,1.67E+18,2023-06-18 04:20:41+00:00,ابويزيد,"@snbalahli كيف اتواصل مع خدمة العملاء
شكرا",42,Twitter for iPhone,snbalahli,0,0,[],"@ snbalahliHow do I contact customer service?
Thank you.", snbalahliHow do contact customer service Thank you,2
85,1.67E+18,2023-06-18 04:10:13+00:00,Majed,"RT @snbalahli: تمويلك الشخصي صار أسهل وأقرب لك
لمزيد من المعلومات حول الشروط و الأحكام تفضل بزيارة موقعنا الإلكتروني:

https://t.co/IDQmr0x…",140,Twitter for iPhone,snbalahli,0,6,[],"RT @ snbalahli: Your personal funding has become easier and closer to you
For more information on the terms and conditions, please visit our website:

https://t.co/IDQmr0x…",RT snbalahli Your personal funding has become easier and closer to you For more information on the terms and conditions please visit our website ,3
86,1.67E+18,2023-06-18 04:09:38+00:00,Majed,RT @RDIA: التقى فريق تأسيس هيئة #الابتكار فريق البنك الأهلي السعودي @snbalahli لمناقشة فرص التعاون لدعم وتمكين القطاع الخاص في مجالات البحث…,140,Twitter for iPhone,snbalahli,0,8,['الابتكار'],RT @ RDIA: The #Innovation Authority's founding team met with the Saudi National Bank team @ snbalahli to discuss cooperation opportunities to support and empower the private sector in the fields of research...,RT RLaughingbiggrinorlaughwithglassesIA The Authoritys founding team met with the Saudi National Bank team snbalahli to discuss cooperation opportunities to support and empower the private sector in the fields of research,2
87,1.67E+18,2023-06-18 02:38:39+00:00,باتمان 🦇,@alrajhibank @Soum_online @snbalahli  تعلم عندهم فعليات مهو انت 24 ساعه خربان التطبيق,85,Twitter for iPhone,snbalahli,0,0,[],@alrajhibank @Soum_online @ snbalahli You know they have fun activities you are 24 hours ruining the application, snbalahli You know they have fun activities you are hours ruining the application,3
88,1.67E+18,2023-06-18 02:02:59+00:00,KHOLOUD KHALED 👑,@snbalahli @SNBCares عندي استفسار الله يسعدكم اتواصلوا معايا خاص,64,Twitter for iPhone,snbalahli,0,0,[],@ snbalahli@SNBCares I have an inquiry. May God make you happy to communicate with me privately, snbalahli have an inquiry May God make you happy to communicate with me privately,3
89,1.67E+18,2023-06-18 01:59:20+00:00,🇸🇦αℓнαявє♪,@KhalidFM9 @sabbbank @snbalahli @AlRajhiBankCare نزلو لك القرض ولا لسا افكر اروح لهم شراء مديونية,97,Twitter for iPhone,snbalahli,0,0,[],@ KhalidFM9@ sabbbank @snbalahli @ AlRajhiBankCareThey gave you the loan and I do not think I will go to them to buy a debt, KhalidFM9 sabbank AlRajhiBankCareThey gave you the loan and do not think will go to them to buy debt,2
